Wall time,Step,Value
1523884802.640335,890,0.949999988079071
1523884803.512953,896,0.9300000071525574
1523884804.009522,900,0.9700000286102295
1523884804.981792,907,0.9900000095367432
1523884805.103471,908,0.9300000071525574
1523884805.226866,909,0.9599999785423279
1523884805.349924,910,0.9599999785423279
1523884806.071088,915,0.949999988079071
1523884806.301683,917,0.9300000071525574
1523884806.662813,920,0.9399999976158142
1523884806.904098,921,0.9399999976158142
1523884807.12736,923,0.9700000286102295
1523884808.171658,931,0.949999988079071
1523884808.289663,932,0.9399999976158142
1523884808.641997,935,0.949999988079071
1523884809.553986,942,0.949999988079071
1523884809.913672,945,0.9100000262260437
1523884811.0718908,954,0.9300000071525574
1523884811.2945468,956,0.8999999761581421
1523884811.409305,957,0.9599999785423279
1523884811.521396,958,0.9800000190734863
1523884811.977603,961,0.9399999976158142
1523884812.0896199,962,0.949999988079071
1523884812.549601,966,0.9300000071525574
1523884813.2233028,971,0.949999988079071
1523884813.3384461,972,0.9399999976158142
1523884813.7891579,976,0.9599999785423279
1523884813.896584,977,0.9900000095367432
1523884814.008592,978,0.949999988079071
1523884814.12349,979,0.8899999856948853
1523884814.677407,983,0.9200000166893005
1523884814.7889621,984,0.9200000166893005
1523884815.1312509,987,0.9599999785423279
1523884815.237916,988,0.9399999976158142
1523884816.2609642,996,0.949999988079071
1523884816.7143,1000,0.9200000166893005
1523884817.056386,1002,0.9800000190734863
1523884817.2929358,1004,0.9599999785423279
1523884817.407625,1005,0.9599999785423279
1523884818.326615,1012,0.949999988079071
1523884818.439374,1013,0.949999988079071
1523884818.564244,1014,0.9800000190734863
1523884818.8942661,1017,0.949999988079071
1523884819.907402,1025,0.9100000262260437
1523884820.1406798,1027,0.9300000071525574
1523884820.689475,1031,0.949999988079071
1523884820.795074,1032,0.949999988079071
1523884821.127542,1035,0.949999988079071
1523884821.352017,1037,0.9599999785423279
1523884822.2653282,1044,0.8999999761581421
1523884823.60636,1055,0.9700000286102295
1523884823.8362072,1057,0.9300000071525574
1523884824.6045702,1063,0.9700000286102295
1523884824.716831,1064,0.9200000166893005
1523884824.942291,1066,0.9800000190734863
1523884825.173564,1068,0.9700000286102295
1523884825.725549,1072,0.9800000190734863
1523884826.1536078,1076,0.9300000071525574
1523884826.3725078,1078,0.9399999976158142
1523884827.022053,1083,0.9700000286102295
1523884827.129035,1084,0.949999988079071
1523884827.252579,1085,0.9599999785423279
1523884828.275263,1093,0.949999988079071
1523884828.9454799,1099,0.9599999785423279
1523884829.506712,1103,0.9700000286102295
1523884829.609687,1104,0.9399999976158142
1523884829.721865,1105,0.9300000071525574
1523884830.818047,1114,0.9300000071525574
1523884831.042274,1116,0.9800000190734863
1523884831.354943,1119,0.8700000047683716
1523884832.123095,1125,0.949999988079071
1523884832.232919,1126,0.9599999785423279
1523884833.087808,1133,0.9399999976158142
1523884833.293308,1135,0.9399999976158142
1523884835.642715,1155,0.9800000190734863
1523884835.7486331,1156,0.9399999976158142
1523884836.176386,1160,0.9599999785423279
1523884836.3938491,1161,0.9200000166893005
1523884836.4968069,1162,0.9599999785423279
1523884838.505342,1180,0.949999988079071
1523884838.935322,1183,0.9700000286102295
1523884839.147619,1185,0.9100000262260437
1523884840.0024042,1192,0.9700000286102295
1523884840.114929,1193,0.9800000190734863
1523884840.754807,1199,0.949999988079071
1523884841.0671349,1201,0.9700000286102295
1523884841.608612,1206,0.949999988079071
1523884841.819,1208,0.9200000166893005
1523884842.029065,1210,0.949999988079071
1523884842.558186,1214,0.9700000286102295
1523884843.717715,1224,0.9599999785423279
1523884844.67694,1232,0.9399999976158142
1523884844.784269,1233,0.9700000286102295
1523884844.880874,1234,0.9599999785423279
1523884845.089015,1236,0.9599999785423279
1523884845.405334,1239,0.9300000071525574
1523884846.045739,1244,0.9399999976158142
1523884846.360054,1247,0.9700000286102295
1523884847.126337,1253,0.9599999785423279
1523884847.3463738,1255,0.9399999976158142
1523884847.552383,1257,0.9200000166893005
1523884847.659892,1258,0.9700000286102295
1523884848.0859709,1261,0.9599999785423279
1523884848.298177,1263,0.949999988079071
1523884848.606655,1266,0.9399999976158142
1523884849.563334,1274,0.9399999976158142
1523884850.370065,1281,0.9399999976158142
1523884851.0122612,1287,0.9300000071525574
1523884851.544395,1291,0.9399999976158142
1523884851.6459148,1292,0.9300000071525574
1523884851.7495308,1293,0.9800000190734863
1523884851.85118,1294,0.9599999785423279
1523884852.458974,1300,0.9599999785423279
1523884852.888772,1303,0.9200000166893005
1523884853.608143,1310,0.9700000286102295
1523884853.930476,1312,0.9300000071525574
1523884854.2313678,1315,0.949999988079071
1523884854.332878,1316,0.9700000286102295
1523884854.6412318,1319,0.9599999785423279
1523884855.366921,1325,0.949999988079071
1523884855.582943,1327,0.9800000190734863
1523884855.895608,1330,0.9599999785423279
1523884856.326744,1333,0.9599999785423279
1523884856.4246411,1334,0.9599999785423279
1523884856.6389928,1336,0.9100000262260437
1523884856.737033,1337,0.9399999976158142
1523884857.497563,1343,0.9700000286102295
1523884858.888157,1355,0.9599999785423279
1523884860.144187,1366,0.9300000071525574
1523884860.5656362,1370,0.9100000262260437
1523884861.5876129,1379,0.9599999785423279
1523884862.228768,1384,0.9700000286102295
1523884862.337897,1385,0.9599999785423279
1523884862.650849,1388,0.9800000190734863
1523884862.752886,1389,0.9399999976158142
1523884863.070925,1391,0.9900000095367432
1523884863.175049,1392,0.9399999976158142
1523884863.4872608,1395,0.9399999976158142
1523884865.427267,1412,0.9599999785423279
1523884865.52458,1413,0.9300000071525574
1523884865.6247108,1414,0.949999988079071
1523884866.145192,1419,0.9399999976158142
1523884866.5719948,1422,0.9700000286102295
1523884866.974773,1426,0.949999988079071
1523884867.072638,1427,0.9399999976158142
1523884867.172904,1428,0.9599999785423279
1523884867.694458,1432,0.9599999785423279
1523884867.7962382,1433,0.9300000071525574
1523884868.094319,1436,0.949999988079071
1523884868.488142,1440,0.9599999785423279
1523884868.841536,1442,0.9200000166893005
1523884870.4667652,1456,0.9300000071525574
1523884871.498742,1465,0.9399999976158142
1523884871.608305,1466,0.949999988079071
1523884872.857752,1477,0.9599999785423279
1523884873.812472,1485,0.949999988079071
1523884873.914593,1486,0.949999988079071
1523884874.2290702,1489,0.9800000190734863
1523884874.543089,1491,1.0
1523884874.647862,1492,0.9800000190734863
1523884875.452702,1500,0.9700000286102295
1523884875.672809,1501,0.949999988079071
1523884875.779093,1502,0.949999988079071
1523884876.1672971,1506,0.9800000190734863
1523884876.379381,1508,0.9599999785423279
1523884876.591993,1510,0.9200000166893005
1523884877.506146,1518,0.9800000190734863
1523884878.128103,1523,0.8999999761581421
1523884878.234155,1524,0.9800000190734863
1523884878.5476081,1527,0.9599999785423279
1523884879.381485,1534,0.9399999976158142
1523884880.733304,1546,0.9700000286102295
1523884881.568764,1551,0.9300000071525574
1523884881.691777,1552,0.949999988079071
1523884881.935093,1554,0.949999988079071
1523884882.056354,1555,0.9900000095367432
1523884882.94556,1561,0.9700000286102295
1523884883.75948,1568,0.9800000190734863
1523884883.8777401,1569,0.949999988079071
1523884885.054024,1578,0.9599999785423279
1523884885.638624,1582,0.9700000286102295
1523884885.8675442,1584,0.949999988079071
1523884886.319374,1588,0.9399999976158142
1523884887.446765,1597,0.9599999785423279
1523884888.357058,1604,0.9300000071525574
1523884888.4666471,1605,0.9599999785423279
1523884889.0220008,1610,0.9599999785423279
1523884890.021276,1618,0.8999999761581421
1523884890.2379541,1620,0.949999988079071
1523884891.104931,1627,0.9700000286102295
1523884891.222582,1628,0.9100000262260437
1523884891.768497,1632,0.9800000190734863
1523884892.305782,1637,0.9599999785423279
1523884892.641124,1640,0.9200000166893005
1523884892.962543,1642,0.9300000071525574
1523884893.2706182,1645,0.9700000286102295
1523884893.601974,1648,0.9399999976158142
1523884894.137718,1652,0.9599999785423279
1523884894.981662,1660,0.9399999976158142
1523884895.95492,1668,0.9599999785423279
1523884896.171488,1670,0.9700000286102295
1523884896.495272,1672,0.9599999785423279
1523884896.8138912,1675,0.9900000095367432
1523884896.918612,1676,0.9399999976158142
1523884897.673598,1682,0.9700000286102295
1523884897.783372,1683,0.9599999785423279
1523884898.739715,1691,0.9800000190734863
1523884899.0644538,1694,0.9800000190734863
1523884899.166781,1695,0.9800000190734863
1523884899.273442,1696,0.9700000286102295
1523884899.381548,1697,0.949999988079071
1523884899.5872152,1699,0.9700000286102295
1523884900.0313652,1702,0.9599999785423279
1523884900.7689679,1709,0.9700000286102295
1523884900.875948,1710,0.9800000190734863
1523884901.7315462,1717,0.9200000166893005
1523884901.842813,1718,0.9599999785423279
1523884901.945428,1719,0.9399999976158142
1523884903.026175,1728,0.9700000286102295
1523884903.5493052,1732,0.9700000286102295
1523884903.767267,1734,0.949999988079071
1523884903.879025,1735,0.9399999976158142
1523884904.078743,1737,0.9599999785423279
1523884904.703393,1742,0.9300000071525574
1523884904.806216,1743,0.9800000190734863
1523884905.01597,1745,0.9700000286102295
1523884905.119415,1746,0.949999988079071
1523884905.227096,1747,0.9800000190734863
1523884905.8485582,1752,0.9700000286102295
1523884907.366007,1766,0.9700000286102295
1523884908.377952,1775,0.9900000095367432
1523884909.098783,1781,0.9599999785423279
1523884909.807302,1788,0.9900000095367432
1523884909.910451,1789,0.9599999785423279
1523884910.944103,1798,0.949999988079071
1523884911.759134,1805,0.9700000286102295
1523884912.691951,1813,0.9599999785423279
1523884912.79931,1814,0.9599999785423279
1523884913.109489,1817,0.949999988079071
1523884913.926618,1824,0.949999988079071
1523884914.132156,1826,0.9800000190734863
1523884914.5406048,1830,0.9200000166893005
1523884915.68307,1840,0.9700000286102295
1523884915.903414,1841,0.949999988079071
1523884916.213407,1844,0.949999988079071
1523884916.7394938,1849,0.9399999976158142
1523884917.257775,1853,0.949999988079071
1523884918.7283058,1866,0.949999988079071
1523884918.925942,1868,0.9800000190734863
1523884919.025085,1869,0.9800000190734863
1523884919.747178,1875,0.9700000286102295
1523884919.844077,1876,0.949999988079071
1523884919.940455,1877,0.9900000095367432
1523884920.141728,1879,0.9399999976158142
1523884920.4561348,1881,0.9700000286102295
1523884921.747968,1893,0.9599999785423279
1523884922.745586,1902,0.9599999785423279
1523884923.136996,1906,0.949999988079071
1523884923.7291641,1911,0.9700000286102295
1523884924.294228,1917,0.949999988079071
1523884924.967526,1923,0.9800000190734863
1523884925.063833,1924,0.9599999785423279
1523884925.655508,1930,0.949999988079071
1523884926.166487,1934,1.0
1523884926.359276,1936,0.9700000286102295
1523884926.5548108,1938,0.9700000286102295
1523884927.239831,1944,0.949999988079071
1523884927.536293,1947,0.9399999976158142
1523884927.732209,1949,0.9700000286102295
1523884928.125644,1952,0.949999988079071
1523884928.421715,1955,0.9399999976158142
1523884928.708095,1958,0.949999988079071
1523884928.9010618,1960,0.9100000262260437
1523884929.7135308,1967,1.0
1523884929.908264,1969,0.9399999976158142
1523884931.3154619,1981,0.9599999785423279
1523884931.413425,1982,0.949999988079071
1523884931.505861,1983,0.949999988079071
1523884932.953614,1997,0.949999988079071
1523884933.427396,2001,0.9700000286102295
1523884933.823166,2005,0.949999988079071
1523884934.245559,2009,0.9399999976158142
1523884934.351496,2010,0.9599999785423279
1523884934.762142,2013,0.9800000190734863
1523884934.9661171,2015,0.9599999785423279
1523884935.168535,2017,0.9399999976158142
1523884936.114688,2025,0.949999988079071
1523884936.314621,2027,0.9700000286102295
1523884936.622755,2030,0.9200000166893005
1523884937.052642,2033,0.9700000286102295
1523884937.35362,2036,0.9700000286102295
1523884937.5581708,2038,0.9599999785423279
1523884937.996971,2041,0.9200000166893005
1523884938.312337,2044,0.9599999785423279
1523884938.430944,2045,0.9800000190734863
1523884940.231883,2060,0.9700000286102295
1523884941.153805,2067,0.9399999976158142
1523884941.8151271,2072,0.949999988079071
1523884941.9217842,2073,0.9800000190734863
1523884942.034454,2074,0.9900000095367432
1523884942.250863,2076,0.949999988079071
1523884942.358646,2077,0.9399999976158142
1523884942.568557,2079,0.9800000190734863
1523884942.9115121,2081,0.9300000071525574
1523884943.338451,2085,0.9700000286102295
1523884943.7799602,2089,0.9599999785423279
1523884944.42056,2094,0.9800000190734863
1523884944.637176,2096,0.9800000190734863
1523884945.520653,2103,0.9399999976158142
1523884945.741438,2105,0.9700000286102295
1523884945.8421812,2106,0.9599999785423279
1523884946.169866,2109,0.9700000286102295
1523884946.48976,2111,0.949999988079071
1523884946.92224,2115,0.949999988079071
1523884947.239573,2118,0.9700000286102295
1523884947.456176,2120,0.9399999976158142
1523884947.822731,2122,0.9800000190734863
1523884947.9369988,2123,0.9599999785423279
1523884949.183302,2133,0.9399999976158142
1523884949.299593,2134,0.9700000286102295
1523884949.7724118,2138,0.949999988079071
1523884950.231682,2141,0.9300000071525574
1523884950.562339,2144,0.9800000190734863
1523884950.6798441,2145,0.9900000095367432
1523884951.022885,2148,0.9800000190734863
1523884951.1291552,2149,0.9599999785423279
1523884951.471436,2151,0.9300000071525574
1523884952.039157,2156,0.9700000286102295
1523884952.149793,2157,0.949999988079071
1523884953.083787,2164,0.949999988079071
1523884953.1876721,2165,0.9200000166893005
1523884953.652131,2169,0.9700000286102295
1523884954.002368,2171,0.9599999785423279
1523884954.237228,2173,0.9200000166893005
1523884954.852596,2177,0.9700000286102295
1523884956.333882,2187,0.9399999976158142
1523884956.581571,2189,0.9700000286102295
1523884956.965276,2191,0.9599999785423279
1523884957.106368,2192,0.949999988079071
1523884957.641948,2196,0.9599999785423279
1523884958.0024168,2199,0.9700000286102295
1523884959.0806332,2207,0.9599999785423279
1523884959.676237,2211,0.9599999785423279
1523884960.057371,2214,0.949999988079071
1523884961.5006561,2225,0.9300000071525574
1523884961.966939,2229,0.9800000190734863
1523884962.3235068,2231,1.0
1523884962.6745422,2234,0.9800000190734863
1523884962.90355,2236,0.9800000190734863
1523884963.0191722,2237,0.9700000286102295
1523884963.248372,2239,0.949999988079071
1523884963.586782,2241,0.9599999785423279
1523884963.700446,2242,0.9599999785423279
1523884963.9310231,2244,0.9900000095367432
1523884964.160218,2246,0.9599999785423279
1523884964.277647,2247,0.9700000286102295
1523884964.867222,2251,0.9300000071525574
1523884964.983519,2252,0.9700000286102295
1523884965.204602,2254,0.9700000286102295
1523884965.554417,2257,0.9900000095367432
1523884966.229676,2262,0.9800000190734863
1523884967.730038,2274,0.9900000095367432
1523884968.173326,2278,0.9399999976158142
1523884968.6106188,2281,0.949999988079071
1523884969.802918,2291,0.9100000262260437
1523884970.4496052,2297,0.949999988079071
1523884970.558709,2298,0.949999988079071
1523884970.7630742,2300,0.9700000286102295
1523884971.187883,2303,0.8899999856948853
1523884971.5055401,2306,0.9700000286102295
1523884971.6166809,2307,0.9800000190734863
1523884971.742949,2308,0.949999988079071
1523884973.04611,2318,0.9700000286102295
1523884973.1633658,2319,0.9599999785423279
1523884973.274934,2320,0.949999988079071
1523884973.6086679,2322,0.9800000190734863
1523884975.0642638,2334,0.9800000190734863
1523884975.172866,2335,0.9300000071525574
1523884975.2908669,2336,0.9399999976158142
1523884975.401004,2337,0.9300000071525574
1523884976.387511,2345,0.9700000286102295
1523884977.479271,2354,0.9700000286102295
1523884978.03673,2359,0.9599999785423279
1523884979.0154781,2367,0.9700000286102295
1523884979.124935,2368,0.949999988079071
1523884979.55058,2371,0.949999988079071
1523884980.828483,2382,0.9800000190734863
1523884981.1432672,2385,0.9599999785423279
1523884981.4436128,2388,0.9900000095367432
1523884981.54708,2389,0.9900000095367432
1523884981.64967,2390,0.9900000095367432
1523884981.972623,2392,0.949999988079071
1523884982.814479,2400,0.9100000262260437
1523884983.250308,2402,1.0
1523884983.450228,2404,0.9599999785423279
1523884983.65672,2406,0.9300000071525574
1523884984.8354619,2416,0.9700000286102295
1523884985.873215,2424,0.949999988079071
1523884985.97383,2425,0.8799999952316284
1523884986.4918258,2430,0.9700000286102295
1523884987.256116,2436,0.9700000286102295
1523884988.2416918,2444,0.9599999785423279
1523884988.889767,2450,0.9700000286102295
1523884989.1107159,2451,0.9399999976158142
1523884989.221312,2452,0.9700000286102295
1523884989.338615,2453,0.9599999785423279
1523884989.558136,2455,0.9800000190734863
1523884990.1544168,2460,0.9700000286102295
1523884992.532077,2479,0.9700000286102295
1523884992.844488,2481,0.9800000190734863
1523884993.286934,2485,0.9599999785423279
1523884993.3999648,2486,0.9599999785423279
1523884994.5555751,2496,1.0
1523884994.7715561,2498,0.9599999785423279
1523884995.1973288,2501,0.9800000190734863
1523884995.305214,2502,0.9800000190734863
1523884995.4163918,2503,0.9300000071525574
1523884996.590098,2513,0.949999988079071
1523884996.703486,2514,0.949999988079071
1523884997.0235279,2517,0.949999988079071
1523884997.230828,2519,0.9599999785423279
1523884997.7657301,2523,0.949999988079071
1523884997.9757729,2525,0.949999988079071
1523884998.303366,2528,0.9900000095367432
1523884998.520243,2530,0.9399999976158142
1523884998.864817,2532,0.9900000095367432
1523884999.069752,2534,0.949999988079071
1523885000.139691,2543,0.9300000071525574
1523885000.5486588,2547,0.9700000286102295
1523885001.0970938,2551,0.9900000095367432
1523885001.3150542,2553,0.9599999785423279
1523885001.626464,2556,0.9900000095367432
1523885001.947928,2559,0.9599999785423279
1523885002.7117069,2565,0.9700000286102295
1523885002.813183,2566,0.9700000286102295
1523885003.231157,2570,0.9599999785423279
1523885003.6714501,2573,0.9599999785423279
1523885003.994784,2576,0.949999988079071
1523885004.197676,2578,0.9900000095367432
1523885004.852004,2583,0.949999988079071
1523885005.272564,2587,0.949999988079071
1523885005.583758,2590,0.9399999976158142
1523885005.783106,2591,0.9800000190734863
1523885005.885479,2592,0.9599999785423279
1523885005.991175,2593,0.9599999785423279
1523885006.316915,2596,0.9700000286102295
1523885006.73551,2600,0.9900000095367432
1523885007.4667141,2606,0.9800000190734863
1523885007.562093,2607,0.9800000190734863
1523885007.872779,2610,0.949999988079071
1523885008.813161,2618,0.9599999785423279
1523885009.438575,2623,0.9800000190734863
1523885009.7403378,2626,0.9700000286102295
1523885010.03549,2629,1.0
1523885010.1421509,2630,0.9800000190734863
1523885010.464455,2632,0.9800000190734863
1523885010.792581,2635,0.9599999785423279
1523885010.900185,2636,0.9900000095367432
1523885011.096259,2638,0.949999988079071
1523885011.844969,2644,0.9700000286102295
1523885012.1551402,2647,0.949999988079071
1523885012.4722219,2650,0.9900000095367432
1523885012.702285,2651,0.9399999976158142
1523885013.141624,2655,0.9700000286102295
1523885013.904317,2661,0.9599999785423279
1523885015.370403,2674,0.9900000095367432
1523885015.8204532,2678,0.9399999976158142
1523885016.050674,2680,0.9599999785423279
1523885016.686359,2685,0.949999988079071
1523885017.206167,2690,0.9599999785423279
1523885018.2693,2699,0.949999988079071
1523885018.792672,2703,0.9900000095367432
1523885019.195586,2707,0.9399999976158142
1523885019.4962509,2710,0.9599999785423279
1523885021.334442,2725,0.9599999785423279
1523885022.434766,2735,0.9599999785423279
1523885022.5365021,2736,0.9599999785423279
1523885022.63998,2737,0.9900000095367432
1523885022.956745,2740,0.9599999785423279
1523885023.6655638,2746,0.9700000286102295
1523885024.4593248,2752,1.0
1523885024.6085298,2753,0.9800000190734863
1523885024.725533,2754,0.949999988079071
1523885024.849061,2755,1.0
1523885024.9741702,2756,0.9599999785423279
1523885025.10194,2757,0.9800000190734863
1523885025.2401989,2758,0.9700000286102295
1523885026.3248699,2766,0.9900000095367432
1523885029.070839,2789,0.9800000190734863
1523885029.188268,2790,0.9800000190734863
1523885029.409256,2791,0.9900000095367432
1523885030.166386,2798,0.9599999785423279
1523885031.536713,2809,0.9599999785423279
1523885031.8628411,2811,0.9700000286102295
1523885032.296893,2815,0.9900000095367432
1523885033.27725,2823,0.949999988079071
1523885033.386515,2824,0.9599999785423279
1523885033.699301,2827,0.9599999785423279
1523885033.902824,2829,0.9700000286102295
1523885034.007457,2830,0.9800000190734863
